variant_name,score_name,heldout_subject,feature,feature_group,weight,n_subject_components_removed
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_high_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_left_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_left_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_left_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_left_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_left_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_low_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_opposite_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_opposite_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_opposite_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_opposite_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_opposite_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_right_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_right_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_right_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_right_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_right_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FIyfdR,motor_stn_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,meg_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,meg_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,meg_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,meg_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,meg_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_left_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_left_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_left_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_left_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_left_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_right_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_right_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_right_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_right_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,stn_right_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,alpha_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,beta_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,cortico_stn_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,gamma_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_alpha_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_broad_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_high_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_left_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_left_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_left_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_left_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_left_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_low_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_opposite_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_opposite_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_opposite_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_opposite_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_opposite_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_right_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_right_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_right_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_right_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_right_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-FYbcap,motor_stn_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,meg_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,meg_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,meg_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,meg_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,meg_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_left_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_left_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_left_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_left_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_left_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_right_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_right_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_right_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_right_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,stn_right_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,alpha_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,beta_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,cortico_stn_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,gamma_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_alpha_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_broad_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_high_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_left_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_left_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_left_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_left_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_left_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_low_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_opposite_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_opposite_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_opposite_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_opposite_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_opposite_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_right_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_right_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_right_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_right_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_right_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-PuPVlx,motor_stn_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,meg_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,meg_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,meg_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,meg_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,meg_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_left_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_left_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_left_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_left_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_left_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_right_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_right_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_right_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_right_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,stn_right_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,alpha_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,beta_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,cortico_stn_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,gamma_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_alpha_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_broad_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_high_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_left_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_left_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_left_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_left_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_left_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_low_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_opposite_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_opposite_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_opposite_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_opposite_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_opposite_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_right_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_right_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_right_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_right_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_right_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-QZTsn6,motor_stn_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,meg_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,meg_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,meg_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,meg_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,meg_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_left_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_left_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_left_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_left_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_left_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_right_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_right_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_right_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_right_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,stn_right_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,alpha_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,beta_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,cortico_stn_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,gamma_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_alpha_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_broad_beta_coupling_asymmetry,coupling,1.0,0
