bootstrap_index,n_subjects_sampled,n_query_rows,v2_top1,v2_mrr,v2_percentile_rank,v2A_top1,v2A_mrr,v2A_percentile_rank,delta_top1_v2A_minus_v2,delta_mrr_v2A_minus_v2,delta_percentile_rank_v2A_minus_v2
2643,17,34,0.7941176470588235,0.872549019607843,0.869281045751634,0.8823529411764706,0.9166666666666666,0.8823529411764706,0.08823529411764708,0.044117647058823595,0.013071895424836555
2644,17,34,0.5588235294117647,0.7151960784313727,0.8545751633986929,0.7352941176470589,0.8308823529411765,0.9084967320261437,0.17647058823529416,0.11568627450980384,0.05392156862745079
2645,17,33,0.696969696969697,0.7744949494949495,0.8025711662075299,0.7575757575757576,0.8093434343434343,0.8232323232323232,0.06060606060606055,0.034848484848484795,0.02066115702479332
2646,17,34,0.7941176470588235,0.8524509803921569,0.8986928104575164,0.8529411764705882,0.8897058823529411,0.9215686274509803,0.05882352941176472,0.03725490196078418,0.02287581699346397
2647,17,34,0.8235294117647058,0.9068627450980393,0.9750445632798576,0.9705882352941176,0.9852941176470589,0.9967320261437908,0.1470588235294118,0.07843137254901955,0.021687462863933193
2648,17,32,0.78125,0.8723958333333334,0.9161931818181819,0.90625,0.9401041666666667,0.9340277777777778,0.125,0.06770833333333337,0.01783459595959591
2649,17,34,0.6470588235294118,0.7394607843137254,0.746732026143791,0.7058823529411765,0.7732843137254901,0.7696078431372549,0.05882352941176472,0.0338235294117647,0.02287581699346397
2650,17,33,0.7575757575757576,0.8378787878787879,0.89623507805326,0.8787878787878788,0.9015151515151515,0.9225589225589225,0.12121212121212122,0.0636363636363636,0.026323844505662497
2651,17,34,0.7352941176470589,0.8529411764705882,0.9554367201426025,0.9117647058823529,0.9558823529411765,0.9901960784313727,0.17647058823529405,0.10294117647058831,0.03475935828877019
2652,17,32,0.75,0.81171875,0.858270202020202,0.8125,0.84765625,0.8802083333333333,0.0625,0.035937499999999956,0.02193813131313127
2653,17,32,0.53125,0.6895833333333333,0.795138888888889,0.6875,0.7916666666666666,0.84375,0.15625,0.1020833333333333,0.04861111111111105
2654,17,32,0.65625,0.7677083333333333,0.8265467171717172,0.78125,0.8385416666666667,0.8541666666666667,0.125,0.07083333333333341,0.027619949494949503
2655,17,34,0.7058823529411765,0.8159313725490195,0.8731431966726084,0.8529411764705882,0.8958333333333334,0.9003267973856209,0.1470588235294117,0.07990196078431389,0.027183600713012512
2656,17,31,0.9032258064516129,0.9516129032258065,0.9881068752036494,1.0,1.0,1.0,0.09677419354838712,0.048387096774193505,0.01189312479635063
2657,17,33,0.5454545454545454,0.7323232323232323,0.8244566880930517,0.7878787878787878,0.8686868686868687,0.8686868686868686,0.24242424242424243,0.13636363636363646,0.04423018059381689
2658,17,34,0.6764705882352942,0.766421568627451,0.8045157456922164,0.7647058823529411,0.814950980392157,0.8284313725490196,0.08823529411764697,0.04852941176470593,0.02391562685680315
2659,17,34,0.6764705882352942,0.7737745098039217,0.8524955436720143,0.7941176470588235,0.8419117647058824,0.8839869281045752,0.11764705882352933,0.06813725490196065,0.03149138443256094
2660,17,32,0.65625,0.7677083333333333,0.8218118686868687,0.78125,0.8385416666666666,0.8541666666666667,0.125,0.0708333333333333,0.03235479797979801
2661,17,34,0.8529411764705882,0.8943627450980391,0.8954248366013071,0.8823529411764706,0.9105392156862746,0.9035947712418301,0.02941176470588236,0.01617647058823546,0.008169934640522958
2662,17,33,0.696969696969697,0.8257575757575758,0.9018977655341291,0.8787878787878788,0.9267676767676767,0.9326599326599326,0.18181818181818177,0.10101010101010088,0.030762167125803486
2663,17,33,0.7272727272727273,0.8305555555555555,0.8800122436486073,0.8787878787878788,0.9078282828282828,0.9006734006734006,0.1515151515151515,0.07727272727272727,0.02066115702479332
2664,17,33,0.6666666666666666,0.7929292929292928,0.8406795224977043,0.7878787878787878,0.8686868686868687,0.8686868686868687,0.12121212121212122,0.07575757575757591,0.02800734618916445
2665,17,33,0.9090909090909091,0.9494949494949496,0.9831649831649831,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.06060606060606066,0.03535353535353525,0.013468013468013407
2666,17,33,0.8484848484848485,0.9191919191919192,0.9787266605448424,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.12121212121212122,0.06565656565656564,0.017906336088154173
2667,17,33,0.5454545454545454,0.6886363636363637,0.7744107744107744,0.696969696969697,0.779040404040404,0.8164983164983165,0.1515151515151516,0.09040404040404026,0.04208754208754206
2668,17,31,0.6774193548387096,0.7873655913978496,0.8512544802867383,0.7741935483870968,0.8534946236559139,0.8835125448028674,0.09677419354838712,0.06612903225806432,0.032258064516129115
2669,17,34,0.8235294117647058,0.8872549019607843,0.874777183600713,0.8823529411764706,0.9166666666666666,0.8823529411764706,0.05882352941176472,0.02941176470588236,0.007575757575757569
2670,17,34,0.6470588235294118,0.801470588235294,0.8988413547237077,0.8823529411764706,0.9289215686274509,0.934640522875817,0.23529411764705876,0.12745098039215685,0.03579916815210926
2671,17,33,0.5757575757575758,0.7191919191919193,0.8086929905111723,0.7272727272727273,0.8131313131313131,0.8518518518518519,0.1515151515151515,0.09393939393939388,0.04315886134067959
2672,17,33,0.7272727272727273,0.8255050505050505,0.8726660544842364,0.8484848484848485,0.8926767676767676,0.8973063973063973,0.12121212121212122,0.0671717171717171,0.024640342822160877
2673,17,34,0.6470588235294118,0.7617647058823529,0.8251633986928105,0.7647058823529411,0.8333333333333333,0.8594771241830065,0.11764705882352933,0.07156862745098036,0.034313725490195957
2674,17,33,0.696969696969697,0.8434343434343435,0.9574533210896847,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.2727272727272727,0.14141414141414133,0.03917967554331181
2675,17,34,0.6764705882352942,0.791421568627451,0.861111111111111,0.7941176470588235,0.866421568627451,0.8937908496732027,0.11764705882352933,0.07499999999999996,0.03267973856209161
2676,17,33,0.8484848484848485,0.9191919191919191,0.9787266605448424,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.12121212121212122,0.06565656565656575,0.017906336088154173
2677,17,33,0.7575757575757576,0.861111111111111,0.9153657790021426,0.9090909090909091,0.941919191919192,0.936026936026936,0.1515151515151515,0.080808080808081,0.02066115702479343
2678,17,33,0.7272727272727273,0.8484848484848485,0.9534741352923171,0.9090909090909091,0.9545454545454546,0.9898989898989901,0.18181818181818177,0.10606060606060608,0.036424854606672996
2679,17,34,0.5588235294117647,0.705392156862745,0.7614379084967321,0.7058823529411765,0.7916666666666667,0.8006535947712418,0.1470588235294118,0.0862745098039217,0.039215686274509665
2680,17,33,0.6666666666666666,0.7876262626262627,0.8194061830425468,0.8181818181818182,0.8648989898989898,0.8400673400673401,0.1515151515151516,0.07727272727272716,0.02066115702479332
2681,17,34,0.7941176470588235,0.8723039215686273,0.9313725490196078,0.9117647058823529,0.9375,0.9591503267973858,0.11764705882352944,0.06519607843137265,0.027777777777778012
2682,17,34,0.8529411764705882,0.9264705882352942,0.9854426619132501,1.0,1.0,1.0,0.1470588235294118,0.07352941176470584,0.01455733808674986
2683,17,34,0.6764705882352942,0.776470588235294,0.8300653594771241,0.7647058823529411,0.8333333333333333,0.8594771241830065,0.08823529411764697,0.056862745098039236,0.02941176470588236
2684,17,34,0.6176470588235294,0.7818627450980392,0.89349376114082,0.8529411764705882,0.9142156862745098,0.9313725490196078,0.23529411764705876,0.13235294117647056,0.037878787878787734
2685,17,33,0.7878787878787878,0.853030303030303,0.8996020814202632,0.8787878787878788,0.9015151515151515,0.9225589225589225,0.09090909090909094,0.048484848484848464,0.022956841138659256
2686,17,33,0.7575757575757576,0.8560606060606061,0.9090909090909091,0.8787878787878788,0.9267676767676768,0.9326599326599326,0.12121212121212122,0.07070707070707072,0.023569023569023573
2687,17,32,0.90625,0.9479166666666666,0.9850063131313131,0.96875,0.984375,0.9965277777777778,0.0625,0.03645833333333337,0.01152146464646464
2688,17,33,0.8484848484848485,0.8911616161616162,0.8922558922558922,0.8787878787878788,0.9078282828282828,0.9006734006734006,0.030303030303030276,0.016666666666666607,0.008417508417508435
2689,17,32,0.78125,0.86953125,0.9376578282828283,0.9375,0.94921875,0.9600694444444444,0.15625,0.07968750000000002,0.022411616161616132
2690,17,34,0.8235294117647058,0.8870098039215686,0.9407308377896613,0.9117647058823529,0.9375,0.9591503267973858,0.08823529411764708,0.050490196078431415,0.0184194890077245
2691,17,34,0.8529411764705882,0.8943627450980391,0.8937908496732027,0.8823529411764706,0.9105392156862746,0.9035947712418301,0.02941176470588236,0.01617647058823546,0.009803921568627416
2692,17,34,0.7647058823529411,0.8774509803921569,0.96524064171123,0.9705882352941176,0.9852941176470589,0.9967320261437908,0.20588235294117652,0.10784313725490202,0.03149138443256072
2693,17,34,0.5588235294117647,0.725,0.8600713012477719,0.7941176470588235,0.8602941176470589,0.9150326797385621,0.23529411764705876,0.1352941176470589,0.05496137849079019
2694,17,33,0.45454545454545453,0.6691919191919191,0.7565044383226203,0.696969696969697,0.8106060606060606,0.8047138047138047,0.2424242424242425,0.14141414141414144,0.04820936639118445
2695,17,34,0.7058823529411765,0.8208333333333333,0.8758169934640522,0.8823529411764706,0.9105392156862746,0.9035947712418301,0.17647058823529405,0.0897058823529413,0.0277777777777779
2696,17,32,0.65625,0.7598958333333333,0.7714646464646465,0.75,0.8098958333333333,0.7951388888888888,0.09375,0.04999999999999993,0.02367424242424232
2697,17,32,0.75,0.8645833333333333,0.9600694444444444,0.9375,0.96875,0.9930555555555556,0.1875,0.10416666666666674,0.03298611111111116
2698,17,33,0.6666666666666666,0.7926767676767678,0.9040404040404041,0.8181818181818182,0.8901515151515151,0.9478114478114479,0.1515151515151516,0.09747474747474738,0.043771043771043794
2699,17,33,0.7878787878787878,0.8684343434343433,0.9349556167737986,0.9090909090909091,0.9356060606060606,0.9579124579124579,0.12121212121212122,0.06717171717171722,0.022956841138659367
2700,17,32,0.78125,0.8354166666666667,0.8443813131313131,0.8125,0.8541666666666666,0.8576388888888888,0.03125,0.018749999999999933,0.01325757575757569
2701,17,34,0.6470588235294118,0.801470588235294,0.8970588235294118,0.8823529411764706,0.928921568627451,0.934640522875817,0.23529411764705876,0.12745098039215697,0.037581699346405206
2702,17,33,0.7272727272727273,0.812878787878788,0.81986531986532,0.7878787878787878,0.8497474747474748,0.8367003367003367,0.06060606060606055,0.03686868686868683,0.01683501683501676
2703,17,33,0.6666666666666666,0.7669191919191919,0.8457300275482093,0.7878787878787878,0.8371212121212122,0.8804713804713804,0.12121212121212122,0.07020202020202027,0.034741352923171154
2704,17,34,0.7647058823529411,0.8725490196078431,0.9636066547831253,0.9411764705882353,0.9705882352941176,0.9934640522875815,0.17647058823529416,0.0980392156862745,0.02985739750445615
2705,17,32,0.6875,0.7833333333333333,0.8263888888888888,0.78125,0.8385416666666666,0.8541666666666667,0.09375,0.055208333333333304,0.0277777777777779
2706,17,34,0.7352941176470589,0.8156862745098039,0.8447712418300655,0.8235294117647058,0.8627450980392156,0.8660130718954248,0.08823529411764697,0.04705882352941171,0.02124183006535929
2707,17,32,0.625,0.7549479166666667,0.7975063131313131,0.75,0.8294270833333334,0.828125,0.125,0.07447916666666665,0.03061868686868685
2708,17,33,0.6363636363636364,0.7265151515151516,0.7356902356902357,0.6666666666666666,0.7512626262626262,0.7592592592592592,0.030303030303030276,0.02474747474747463,0.023569023569023462
2709,17,34,0.6764705882352942,0.7816176470588236,0.7707961972667856,0.7647058823529411,0.8272058823529411,0.7859477124183006,0.08823529411764697,0.045588235294117485,0.015151515151515027
2710,17,34,0.5882352941176471,0.7174019607843137,0.7849079025549613,0.7352941176470589,0.8002450980392157,0.8251633986928105,0.1470588235294118,0.082843137254902,0.04025549613784918
2711,17,33,0.8181818181818182,0.8964646464646464,0.9265381083562902,0.9393939393939394,0.9570707070707071,0.9393939393939394,0.12121212121212122,0.06060606060606066,0.012855831037649201
2712,17,32,0.78125,0.8513020833333333,0.8767361111111112,0.84375,0.8893229166666667,0.8940972222222222,0.0625,0.03802083333333339,0.01736111111111105
2713,17,33,0.6363636363636364,0.7876262626262627,0.9103152739516376,0.8787878787878788,0.9204545454545454,0.9545454545454546,0.24242424242424243,0.13282828282828274,0.044230180593817
2714,17,32,0.8125,0.8721354166666666,0.8854166666666667,0.875,0.9049479166666667,0.8975694444444444,0.0625,0.03281250000000013,0.012152777777777679
2715,17,31,0.6774193548387096,0.8279569892473118,0.9504724666014989,0.9354838709677419,0.967741935483871,0.992831541218638,0.25806451612903225,0.13978494623655924,0.04235907461713917
2716,17,34,0.6470588235294118,0.7816176470588235,0.8617052881758763,0.8235294117647058,0.8811274509803921,0.8970588235294118,0.17647058823529405,0.09950980392156861,0.03535353535353547
2717,17,32,0.6875,0.79140625,0.8090277777777778,0.78125,0.8450520833333333,0.8315972222222222,0.09375,0.05364583333333328,0.02256944444444442
2718,17,34,0.7058823529411765,0.8159313725490196,0.8692810457516339,0.8529411764705882,0.8958333333333333,0.9003267973856209,0.1470588235294117,0.07990196078431366,0.03104575163398704
2719,17,32,0.6875,0.7994791666666666,0.7934027777777778,0.78125,0.8515625,0.8090277777777778,0.09375,0.05208333333333337,0.015625
2720,17,34,0.7941176470588235,0.8649509803921568,0.8878490790255497,0.8823529411764706,0.9105392156862745,0.9035947712418301,0.08823529411764708,0.04558823529411771,0.015745692216280416
2721,17,33,0.7878787878787878,0.8712121212121212,0.9124579124579125,0.8787878787878788,0.9267676767676768,0.9326599326599326,0.09090909090909094,0.05555555555555558,0.02020202020202011
2722,17,33,0.6666666666666666,0.7621212121212121,0.7744107744107744,0.7272727272727273,0.8005050505050504,0.7979797979797979,0.06060606060606066,0.0383838383838383,0.023569023569023462
2723,17,32,0.65625,0.77578125,0.8079229797979799,0.78125,0.8450520833333333,0.8315972222222222,0.125,0.06927083333333328,0.02367424242424232
2724,17,32,0.8125,0.8958333333333334,0.9670138888888888,0.9375,0.96875,0.9930555555555556,0.125,0.07291666666666663,0.02604166666666674
2725,17,34,0.6764705882352942,0.7938725490196079,0.8224896019013666,0.8235294117647058,0.8688725490196078,0.8447712418300654,0.1470588235294117,0.07499999999999984,0.022281639928698804
2726,17,34,0.7941176470588235,0.8723039215686273,0.9374628639334521,0.9117647058823529,0.9375,0.9591503267973858,0.11764705882352944,0.06519607843137265,0.021687462863933638
2727,17,32,0.59375,0.7184895833333333,0.6898674242424243,0.65625,0.7565104166666666,0.7065972222222222,0.0625,0.03802083333333328,0.0167297979797979
2728,17,32,0.78125,0.8723958333333334,0.9131944444444444,0.90625,0.9401041666666667,0.9340277777777778,0.125,0.06770833333333337,0.02083333333333337
2729,17,33,0.7272727272727273,0.8101010101010101,0.8389960208142027,0.8181818181818182,0.8585858585858587,0.8619528619528619,0.09090909090909094,0.048484848484848575,0.022956841138659256
2730,17,32,0.625,0.7679687500000001,0.8506944444444444,0.8125,0.8736979166666666,0.890625,0.1875,0.10572916666666654,0.03993055555555558
2731,17,33,0.7575757575757576,0.8330808080808081,0.8288950107131925,0.8181818181818182,0.8648989898989898,0.8400673400673401,0.06060606060606066,0.031818181818181746,0.011172329354147581
2732,17,34,0.7941176470588235,0.8526960784313725,0.8349673202614379,0.8235294117647058,0.8688725490196078,0.8447712418300654,0.02941176470588236,0.016176470588235237,0.009803921568627416
2733,17,33,0.8181818181818182,0.8760101010101009,0.8872053872053872,0.8787878787878788,0.9078282828282828,0.9006734006734006,0.06060606060606055,0.03181818181818186,0.013468013468013407
2734,17,34,0.7352941176470589,0.842892156862745,0.9270647653000593,0.9117647058823529,0.9375,0.9591503267973858,0.17647058823529405,0.09460784313725501,0.03208556149732644
2735,17,32,0.8125,0.8799479166666666,0.9340277777777778,0.90625,0.93359375,0.9565972222222222,0.09375,0.05364583333333339,0.02256944444444442
2736,17,31,0.6774193548387096,0.8145161290322581,0.8967090257412839,0.8709677419354839,0.9220430107526882,0.9283154121863799,0.19354838709677424,0.10752688172043012,0.03160638644509606
2737,17,32,0.875,0.9322916666666666,0.9797979797979799,0.96875,0.984375,0.9965277777777778,0.09375,0.05208333333333337,0.0167297979797979
2738,17,31,0.7419354838709677,0.8521505376344085,0.9063212772890192,0.9032258064516129,0.9381720430107526,0.931899641577061,0.16129032258064513,0.08602150537634412,0.02557836428804172
2739,17,34,0.6470588235294118,0.7470588235294118,0.7309863339275103,0.7058823529411765,0.7794117647058824,0.7483660130718954,0.05882352941176472,0.032352941176470584,0.017379679144385096
2740,17,34,0.8235294117647058,0.9117647058823529,0.9754901960784313,1.0,1.0,1.0,0.17647058823529416,0.08823529411764708,0.02450980392156865
2741,17,33,0.6666666666666666,0.7901515151515152,0.8608815426997245,0.8181818181818182,0.8775252525252526,0.8939393939393939,0.1515151515151516,0.08737373737373744,0.03305785123966942
2742,17,33,0.7272727272727273,0.8535353535353535,0.958065503520049,0.9393939393939394,0.9696969696969697,0.9932659932659933,0.21212121212121215,0.11616161616161624,0.03520048974594425
2743,17,34,0.6470588235294118,0.7769607843137254,0.7924836601307189,0.7647058823529411,0.8455882352941176,0.8169934640522876,0.11764705882352933,0.06862745098039225,0.02450980392156865
2744,17,31,0.5161290322580645,0.6905913978494623,0.7282502443792765,0.7096774193548387,0.7943548387096773,0.7616487455197133,0.19354838709677424,0.10376344086021494,0.03339850114043674
2745,17,32,0.71875,0.8278645833333333,0.9184027777777778,0.875,0.91796875,0.953125,0.15625,0.09010416666666665,0.03472222222222221
2746,17,34,0.8823529411764706,0.928921568627451,0.9336007130124777,0.9411764705882353,0.9583333333333334,0.9411764705882353,0.05882352941176472,0.02941176470588236,0.007575757575757569
2747,17,32,0.71875,0.8122395833333333,0.8200757575757576,0.8125,0.8606770833333333,0.8350694444444444,0.09375,0.04843749999999991,0.01499368686868685
2748,17,32,0.6875,0.80703125,0.9120896464646464,0.84375,0.90234375,0.9496527777777778,0.15625,0.09531250000000002,0.03756313131313138
2749,17,34,0.8529411764705882,0.9215686274509804,0.9760843731431966,0.9705882352941176,0.9852941176470589,0.9967320261437908,0.11764705882352944,0.06372549019607843,0.020647653000594124
2750,17,32,0.84375,0.90078125,0.9409722222222223,0.9375,0.94921875,0.9600694444444444,0.09375,0.04843750000000002,0.0190972222222221
2751,17,33,0.7575757575757576,0.8356060606060606,0.8720538720538721,0.8181818181818182,0.8775252525252526,0.8939393939393939,0.06060606060606066,0.04191919191919202,0.02188552188552184
2752,17,34,0.6764705882352942,0.7588235294117647,0.8186274509803922,0.7647058823529411,0.8088235294117647,0.8496732026143791,0.08823529411764697,0.050000000000000044,0.031045751633986818
2753,17,34,0.6764705882352942,0.7813725490196078,0.8349673202614379,0.7941176470588235,0.8480392156862746,0.8627450980392156,0.11764705882352933,0.06666666666666676,0.02777777777777768
2754,17,32,0.75,0.84375,0.8541666666666667,0.84375,0.8958333333333334,0.8715277777777778,0.09375,0.05208333333333337,0.01736111111111105
2755,17,34,0.7058823529411765,0.796078431372549,0.8371954842543078,0.7941176470588235,0.8480392156862745,0.8627450980392156,0.08823529411764697,0.05196078431372553,0.025549613784907832
2756,17,34,0.8235294117647058,0.8946078431372549,0.9199346405228759,0.9117647058823529,0.943627450980392,0.9379084967320261,0.08823529411764708,0.04901960784313708,0.017973856209150263
2757,17,33,0.7575757575757576,0.861111111111111,0.911386593204775,0.9090909090909091,0.9419191919191919,0.936026936026936,0.1515151515151515,0.08080808080808088,0.024640342822160988
2758,17,34,0.7352941176470589,0.8156862745098039,0.8447712418300654,0.8235294117647058,0.8627450980392156,0.8660130718954248,0.08823529411764697,0.04705882352941171,0.0212418300653594
2759,17,33,0.7575757575757576,0.8535353535353536,0.8671564126109581,0.8787878787878788,0.9141414141414141,0.8787878787878788,0.12121212121212122,0.06060606060606055,0.01163146617692068
2760,17,32,0.90625,0.9401041666666666,0.9340277777777778,0.9375,0.9557291666666666,0.9375,0.03125,0.015625,0.00347222222222221
2761,17,33,0.696969696969697,0.8181818181818182,0.8513927150290787,0.8484848484848485,0.898989898989899,0.8754208754208754,0.1515151515151515,0.08080808080808077,0.024028160391796782
2762,17,32,0.65625,0.8046875,0.8918876262626263,0.875,0.9244791666666666,0.9305555555555556,0.21875,0.11979166666666663,0.03866792929292928
2763,17,34,0.5882352941176471,0.7323529411764705,0.8159536541889483,0.7647058823529411,0.8333333333333334,0.8594771241830065,0.17647058823529405,0.10098039215686283,0.043523469994058206
2764,17,34,0.7352941176470589,0.842892156862745,0.9270647653000594,0.9117647058823529,0.9375,0.9591503267973858,0.17647058823529405,0.09460784313725501,0.03208556149732633
2765,17,32,0.8125,0.8880208333333334,0.9190340909090909,0.90625,0.9401041666666667,0.9340277777777778,0.09375,0.05208333333333337,0.01499368686868685
2766,17,34,0.7647058823529411,0.8651960784313725,0.9162210338680928,0.9117647058823529,0.943627450980392,0.9379084967320261,0.1470588235294118,0.07843137254901955,0.021687462863933304
2767,17,33,0.5757575757575758,0.7318181818181819,0.8654729109274565,0.7878787878787878,0.8560606060606061,0.9124579124579124,0.21212121212121204,0.12424242424242415,0.04698500153045593
2768,17,34,0.6764705882352942,0.7737745098039216,0.8502673796791445,0.7941176470588235,0.8419117647058824,0.8839869281045752,0.11764705882352933,0.06813725490196076,0.03371954842543079
2769,17,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2770,17,34,0.5882352941176471,0.7200980392156863,0.7691622103386809,0.7058823529411765,0.7916666666666666,0.8006535947712418,0.11764705882352944,0.07156862745098036,0.03149138443256083
2771,17,34,0.7941176470588235,0.8573529411764705,0.9025549613784909,0.8823529411764706,0.9044117647058824,0.9248366013071895,0.08823529411764708,0.04705882352941182,0.022281639928698582
2772,17,32,0.59375,0.78125,0.9346590909090908,0.90625,0.953125,0.9895833333333334,0.3125,0.171875,0.05492424242424254
2773,17,31,0.8064516129032258,0.8844086021505376,0.9146301726946888,0.9032258064516129,0.9381720430107526,0.931899641577061,0.09677419354838712,0.053763440860215006,0.01726946888237213
2774,17,34,0.7058823529411765,0.8159313725490196,0.8715092097445039,0.8529411764705882,0.8958333333333334,0.9003267973856209,0.1470588235294117,0.07990196078431377,0.02881758764111708
2775,17,34,0.7647058823529411,0.8426470588235294,0.8992869875222816,0.8823529411764706,0.9044117647058824,0.9248366013071895,0.11764705882352944,0.061764705882352944,0.025549613784907832
2776,17,33,0.9090909090909091,0.9545454545454546,0.9888276706458525,1.0,1.0,1.0,0.09090909090909094,0.045454545454545414,0.01117232935414747
2777,17,34,0.7058823529411765,0.808578431372549,0.8291740938799762,0.8235294117647058,0.8688725490196079,0.8447712418300654,0.11764705882352933,0.06029411764705883,0.015597147950089152
2778,17,31,0.8064516129032258,0.8596774193548387,0.8985011404366243,0.8709677419354839,0.8951612903225806,0.9175627240143369,0.06451612903225812,0.03548387096774197,0.019061583577712593
2779,17,33,0.6363636363636364,0.7777777777777777,0.8350168350168351,0.7878787878787878,0.8686868686868686,0.8686868686868687,0.1515151515151515,0.09090909090909094,0.03367003367003363
2780,17,34,0.8529411764705882,0.9142156862745098,0.9303327391562687,0.9411764705882353,0.9583333333333331,0.9411764705882353,0.08823529411764708,0.04411764705882337,0.010843731431966597
2781,17,33,0.7575757575757576,0.8406565656565657,0.877104377104377,0.8484848484848485,0.8926767676767677,0.8973063973063973,0.09090909090909094,0.05202020202020208,0.02020202020202022
2782,17,32,0.59375,0.70234375,0.7239583333333333,0.65625,0.7434895833333333,0.7517361111111112,0.0625,0.041145833333333215,0.0277777777777779
2783,17,34,0.7941176470588235,0.8723039215686273,0.934640522875817,0.9117647058823529,0.9375,0.9591503267973858,0.11764705882352944,0.06519607843137265,0.024509803921568762
2784,17,34,0.6470588235294118,0.7468137254901961,0.7947118241235889,0.7352941176470589,0.8002450980392156,0.8251633986928104,0.08823529411764708,0.05343137254901953,0.03045157456922154
2785,17,34,0.6764705882352942,0.7813725490196078,0.8367498514557339,0.7941176470588235,0.8480392156862746,0.8627450980392157,0.11764705882352933,0.06666666666666676,0.025995246583481846
2786,17,34,0.9117647058823529,0.9558823529411765,0.9891562685680334,1.0,1.0,1.0,0.08823529411764708,0.044117647058823484,0.010843731431966597
2787,17,33,0.8787878787878788,0.9063131313131313,0.8956228956228957,0.8787878787878788,0.9078282828282828,0.9006734006734006,0.0,0.0015151515151514694,0.005050505050504972
2788,17,34,0.7352941176470589,0.8455882352941176,0.9074569221628045,0.8823529411764706,0.928921568627451,0.934640522875817,0.1470588235294117,0.08333333333333337,0.027183600713012512
2789,17,31,0.7741935483870968,0.8518817204301075,0.8794395568589117,0.8709677419354839,0.9018817204301075,0.8942652329749103,0.09677419354838712,0.050000000000000044,0.01482567611599861
2790,17,33,0.6666666666666666,0.7904040404040403,0.7952249770431589,0.7878787878787878,0.8560606060606061,0.8148148148148149,0.12121212121212122,0.06565656565656575,0.019589837771656016
2791,17,34,0.7352941176470589,0.842892156862745,0.9276589423648247,0.9117647058823529,0.9375,0.9591503267973858,0.17647058823529405,0.09460784313725501,0.031491384432561054
2792,17,33,0.7575757575757576,0.8661616161616161,0.9107744107744108,0.9393939393939394,0.9570707070707071,0.9393939393939394,0.18181818181818188,0.09090909090909094,0.028619528619528656
2793,17,32,0.5625,0.7026041666666667,0.75,0.6875,0.7786458333333333,0.7881944444444444,0.125,0.07604166666666656,0.03819444444444442
2794,17,33,0.8787878787878788,0.9267676767676767,0.933272115090297,0.9393939393939394,0.9570707070707071,0.9393939393939394,0.06060606060606066,0.030303030303030387,0.006121824303642498
2795,17,33,0.9090909090909091,0.9340909090909091,0.9511784511784512,0.9393939393939394,0.9507575757575758,0.9612794612794613,0.030303030303030387,0.01666666666666672,0.010101010101010055
2796,17,34,0.7352941176470589,0.8627450980392156,0.9636066547831253,0.9705882352941176,0.9852941176470589,0.9967320261437908,0.23529411764705876,0.12254901960784326,0.0331253713606654
2797,17,34,0.7058823529411765,0.808578431372549,0.8263517528223411,0.8235294117647058,0.8688725490196078,0.8447712418300654,0.11764705882352933,0.06029411764705872,0.018419489007724277
2798,17,34,0.5588235294117647,0.7252450980392157,0.797979797979798,0.7647058823529411,0.8394607843137254,0.8382352941176471,0.2058823529411764,0.11421568627450973,0.04025549613784907
2799,17,34,0.8529411764705882,0.9142156862745099,0.9319667260843731,0.9411764705882353,0.9583333333333334,0.9411764705882353,0.08823529411764708,0.044117647058823484,0.009209744503862138
2800,17,33,0.7575757575757576,0.8532828282828282,0.9292929292929292,0.9090909090909091,0.9356060606060606,0.9579124579124579,0.1515151515151515,0.08232323232323235,0.028619528619528767
2801,17,34,0.7058823529411765,0.8357843137254901,0.9080510992275698,0.9117647058823529,0.943627450980392,0.9379084967320261,0.2058823529411764,0.10784313725490191,0.029857397504456373
2802,17,34,0.7647058823529411,0.8227941176470589,0.8649732620320856,0.8235294117647058,0.8566176470588235,0.8872549019607843,0.05882352941176472,0.033823529411764586,0.022281639928698693
2803,17,34,0.6470588235294118,0.759313725490196,0.7832739156268568,0.7647058823529411,0.821078431372549,0.80718954248366,0.11764705882352933,0.061764705882352944,0.023915626856803263
2804,17,34,0.8529411764705882,0.9017156862745097,0.9434046345811052,0.9117647058823529,0.9375,0.9591503267973858,0.05882352941176472,0.03578431372549029,0.015745692216280527
2805,17,34,0.8235294117647058,0.8870098039215686,0.9379084967320261,0.9117647058823529,0.9375,0.9591503267973858,0.08823529411764708,0.050490196078431415,0.021241830065359624
2806,17,34,0.7941176470588235,0.8872549019607843,0.9673202614379084,0.9411764705882353,0.9705882352941176,0.9934640522875817,0.1470588235294118,0.08333333333333337,0.026143790849673332
2807,17,33,0.6666666666666666,0.7669191919191919,0.8434343434343435,0.7878787878787878,0.8371212121212122,0.8804713804713804,0.12121212121212122,0.07020202020202027,0.03703703703703687
2808,17,33,0.696969696969697,0.817929292929293,0.9204162840526477,0.8787878787878788,0.9204545454545454,0.9545454545454546,0.18181818181818177,0.10252525252525246,0.03412917049280684
